t_s,tick,seg,phase,joint,t_send_s,t_recv_s,overrun,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,cur_a,load_pct,volt,temp_c,cur0_a,cur1_a,cur2_a,cur3_a,cur4_a,cur5_a,cur6_a,cur7_a,cur8_a,cur9_a,cur10_a,cur11_a,cur12_a,cur13_a,cur14_a,cur15_a,cur16_a,cur17_a
37.7075,377,0,move,-1,37.7075,37.7178,0,0.000,0.000,0.264,-0.176,-42.627,30.674,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-42.955,30.587,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,3.2,11.20,32.0,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
37.8075,378,0,move,-1,37.8075,37.8196,0,0.000,0.000,0.264,-0.176,-42.627,30.674,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-42.955,30.587,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,4.0,11.20,32.0,0.000,0.000,0.000,0.000,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.006
37.9075,379,0,move,-1,37.9075,37.9175,0,0.000,0.000,0.264,-0.176,-42.627,30.674,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-42.955,30.587,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,4.0,11.20,32.0,0.000,0.000,0.000,0.000,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.006
38.0075,380,0,move,-1,38.0075,38.0184,0,0.000,0.000,0.264,-0.176,-42.627,30.674,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-43.059,30.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,3.2,11.30,33.0,0.000,0.000,0.006,0.006,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.006
38.1082,381,0,move,-1,38.1082,38.1270,0,0.000,0.000,0.264,-0.176,-42.627,30.674,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-43.362,30.795,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,3.2,11.30,33.0,0.000,0.000,0.006,0.000,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.006
38.2075,382,0,move,-1,38.2075,38.2175,0,0.000,0.000,0.264,-0.176,-42.803,30.674,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-43.833,31.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,3.2,11.30,33.0,0.000,0.000,0.006,0.000,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.006
38.3075,383,0,move,-1,38.3075,38.3184,0,0.000,0.000,0.264,-0.176,-43.066,30.938,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-44.421,31.329,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,8.0,11.30,32.0,0.000,0.000,0.006,0.000,0.019,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.006
38.4075,384,0,move,-1,38.4075,38.4172,0,0.000,0.000,0.264,-0.176,-43.594,31.289,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-45.069,31.653,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,8.0,11.30,32.0,0.000,0.000,0.006,0.000,0.019,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.006
38.5074,385,0,move,-1,38.5074,38.5141,0,0.000,0.000,0.264,-0.176,-44.209,31.465,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-45.712,31.972,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,8.8,11.30,31.0,0.000,0.000,0.000,0.000,0.019,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.000
38.6075,386,0,move,-1,38.6075,38.6184,0,0.000,0.000,0.264,-0.176,-44.824,31.904,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-46.288,32.255,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,9.2,11.20,31.0,0.000,0.000,0.000,0.000,0.019,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
38.7073,387,0,move,-1,38.7073,38.7177,0,0.000,0.000,0.264,-0.176,-45.527,32.168,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-46.742,32.477,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,9.2,11.20,31.0,0.000,0.000,0.000,0.000,0.019,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
38.8075,388,0,move,-1,38.8075,38.8180,0,0.000,0.000,0.264,-0.176,-46.055,32.432,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.033,32.619,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,8.4,11.30,31.0,0.000,0.000,0.006,0.000,0.019,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.000
38.9075,389,0,move,-1,38.9075,38.9169,0,0.000,0.000,0.264,-0.176,-46.406,32.520,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,8.4,11.30,31.0,0.000,0.000,0.006,0.000,0.019,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.000
39.0075,390,0,move,-1,39.0075,39.0179,0,0.000,0.000,0.264,-0.176,-46.494,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,6.4,11.30,32.0,0.000,0.000,0.000,0.000,0.013,0.000,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
39.1074,391,0,move,-1,39.1074,39.1191,0,0.000,0.000,0.264,-0.176,-46.494,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,6.4,11.30,31.0,0.000,0.000,0.006,0.000,0.013,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
39.2075,392,0,move,-1,39.2075,39.2206,0,0.000,0.000,0.264,-0.176,-46.494,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,6.4,11.20,32.0,0.000,0.000,0.006,0.000,0.013,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.006
39.3074,393,0,move,-1,39.3074,39.3215,0,0.000,0.000,0.264,-0.176,-46.494,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,11.30,32.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39.4120,394,0,move,-1,39.4120,39.4232,0,0.000,0.000,0.264,-0.176,-46.494,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,4.8,11.30,32.0,0.000,0.000,0.006,0.000,0.006,0.000,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.013,0.000
39.5075,395,0,move,-1,39.5075,39.5194,0,0.000,0.000,0.264,-0.176,-46.494,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,4.8,11.30,32.0,0.000,0.000,0.006,0.000,0.006,0.000,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.013,0.000
39.6073,396,0,move,-1,39.6073,39.6173,0,0.000,0.000,0.264,-0.176,-46.582,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,6.4,11.30,31.0,0.000,0.000,0.000,0.000,0.013,0.000,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.006
39.7075,397,0,move,-1,39.7075,39.7186,0,0.000,0.000,0.264,-0.176,-46.582,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,5.6,11.20,31.0,0.000,0.000,0.006,0.006,0.013,0.000,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.006
39.8075,398,0,move,-1,39.8075,39.8182,0,0.000,0.000,0.264,-0.176,-46.582,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,5.6,11.20,31.0,0.000,0.000,0.006,0.006,0.013,0.000,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.006
39.9074,399,0,move,-1,39.9074,39.9193,0,0.000,0.000,0.264,-0.176,-46.582,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,5.6,11.30,32.0,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
40.0075,400,0,move,-1,40.0075,40.0181,0,0.000,0.000,0.264,-0.176,-46.582,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,5.6,11.30,32.0,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
40.1079,401,0,move,-1,40.1079,40.1273,0,0.000,0.000,0.264,-0.176,-46.582,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,5.6,11.30,32.0,0.000,0.000,0.006,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.006
40.2075,402,0,move,-1,40.2075,40.2186,0,0.000,0.000,0.264,-0.176,-46.582,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,5.6,11.30,32.0,0.000,0.000,0.006,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.006
40.3075,403,0,move,-1,40.3075,40.3192,0,0.000,0.000,0.264,-0.176,-46.582,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,4.8,11.30,32.0,0.000,0.000,0.000,0.000,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.013,0.000
40.4075,404,0,move,-1,40.4075,40.4177,0,0.000,0.000,0.264,-0.176,-46.582,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,4.8,11.30,32.0,0.000,0.000,0.000,0.000,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.013,0.000
40.5075,405,0,move,-1,40.5075,40.5179,0,0.000,0.000,0.264,-0.176,-46.582,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,5.6,11.30,32.0,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.006
40.6073,406,0,move,-1,40.6073,40.6198,0,0.000,0.000,0.264,-0.176,-46.582,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,5.6,11.30,32.0,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.006
40.7075,407,0,move,-1,40.7075,40.7186,0,0.000,0.000,0.264,-0.176,-46.582,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,5.6,11.30,32.0,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.006
40.8075,408,0,move,-1,40.8075,40.8196,0,0.000,0.000,0.264,-0.176,-46.582,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,3.2,11.30,29.0,0.000,0.000,0.006,0.000,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.000
40.9075,409,0,move,-1,40.9075,40.9213,0,0.000,0.000,0.264,-0.176,-46.582,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,5.6,11.20,32.0,0.000,0.000,0.006,0.006,0.013,0.000,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.006
41.0075,410,0,move,-1,41.0075,41.0196,0,0.000,0.000,0.264,-0.176,-46.582,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,5.6,11.20,32.0,0.000,0.000,0.006,0.006,0.013,0.000,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.006
41.1075,411,0,move,-1,41.1075,41.1199,0,0.000,0.000,0.264,-0.176,-46.582,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,5.6,11.30,32.0,0.000,0.000,0.000,0.000,0.013,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.000
41.2075,412,0,move,-1,41.2075,41.2186,0,0.000,0.000,0.264,-0.176,-46.582,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,5.6,11.30,32.0,0.000,0.000,0.000,0.000,0.013,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.000
41.3075,413,0,move,-1,41.3075,41.3196,0,0.000,0.000,0.264,-0.176,-46.582,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,4.8,11.30,32.0,0.000,0.000,0.006,0.006,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.013,0.000
41.4075,414,0,move,-1,41.4075,41.4298,0,0.000,0.000,0.264,-0.176,-46.582,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,3.2,11.30,29.0,0.000,0.000,0.000,0.000,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.000
41.5076,415,0,move,-1,41.5076,41.5191,0,0.000,0.000,0.264,-0.176,-46.582,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,3.2,11.30,29.0,0.000,0.000,0.000,0.000,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.000
41.6075,416,0,move,-1,41.6075,41.6177,0,0.000,0.000,0.264,-0.176,-46.582,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,4.8,11.30,32.0,0.000,0.000,0.000,0.000,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.013,0.006
41.7075,417,0,move,-1,41.7075,41.7195,0,0.000,0.000,0.264,-0.176,-46.582,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,5.6,11.30,31.0,0.000,0.000,0.000,0.006,0.013,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
41.8075,418,0,move,-1,41.8075,41.8177,0,0.000,0.000,0.264,-0.176,-46.582,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,5.6,11.30,31.0,0.000,0.000,0.000,0.006,0.013,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
41.9075,419,0,move,-1,41.9075,41.9297,0,0.000,0.000,0.264,-0.176,-46.582,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.133,32.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,5.6,11.30,32.0,0.000,0.000,0.000,0.000,0.013,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.013,0.000
42.0073,420,0,move,-1,42.0073,42.0182,0,0.000,0.000,0.264,-0.176,-46.582,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.233,32.716,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,5.6,11.30,32.0,0.000,0.000,0.000,0.000,0.013,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.013,0.000
42.1075,421,0,move,-1,42.1075,42.1189,0,0.000,0.000,0.264,-0.176,-46.582,32.607,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.522,32.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,6.4,11.30,31.0,0.000,0.000,0.000,0.000,0.013,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.006
42.2075,422,0,move,-1,42.2075,42.2174,0,0.000,0.000,0.264,-0.176,-46.846,32.695,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-47.971,33.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,6.4,11.30,31.0,0.000,0.000,0.000,0.000,0.013,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.006
42.3075,423,0,move,-1,42.3075,42.3182,0,0.000,0.000,0.264,-0.176,-47.285,32.959,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-48.535,33.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,8.0,11.30,32.0,0.000,0.000,0.000,0.000,0.013,0.006,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000
42.4075,424,0,move,-1,42.4075,42.4297,0,0.000,0.000,0.264,-0.176,-47.725,33.135,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-49.154,33.634,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,7.6,11.30,32.0,0.000,0.000,0.000,0.000,0.019,0.006,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.000
42.5075,425,0,move,-1,42.5075,42.5176,0,0.000,0.000,0.264,-0.176,-48.340,33.574,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-49.772,33.924,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,7.6,11.30,32.0,0.000,0.000,0.000,0.000,0.019,0.006,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.000
42.6073,426,0,move,-1,42.6073,42.6188,0,0.000,0.000,0.264,-0.176,-48.867,33.838,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-50.327,34.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,7.6,11.30,31.0,0.000,0.000,0.000,0.000,0.013,0.006,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
42.7073,427,0,move,-1,42.7073,42.7206,0,0.000,0.000,0.264,-0.176,-49.570,34.189,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.088,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-50.765,34.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,8.4,11.30,32.0,0.000,0.000,0.006,0.000,0.019,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.000
