t_s,tick,seg,phase,joint,t_send_s,t_recv_s,overrun,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,cur_a,load_pct,volt,temp_c,cur0_a,cur1_a,cur2_a,cur3_a,cur4_a,cur5_a,cur6_a,cur7_a,cur8_a,cur9_a,cur10_a,cur11_a,cur12_a,cur13_a,cur14_a,cur15_a,cur16_a,cur17_a
1.1052,11,0,move,-1,1.1052,1.1206,0,0.000,0.000,0.176,-0.264,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-0.194,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,4.8,11.30,31.0,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.013,0.000
1.2052,12,0,move,-1,1.2052,1.2164,0,0.000,0.000,0.176,-0.264,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-0.435,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,3.6,11.30,32.0,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.006,0.006,0.000,0.000,0.006,0.000
1.3051,13,0,move,-1,1.3051,1.3148,0,0.000,0.000,0.176,-0.264,-0.088,0.264,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-0.772,0.568,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,3.6,11.30,32.0,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.006,0.006,0.000,0.000,0.006,0.000
1.4052,14,0,move,-1,1.4052,1.4193,0,0.000,0.000,0.176,-0.264,-0.088,0.439,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-1.202,0.885,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,7.2,11.30,31.0,0.000,0.000,0.000,0.000,0.013,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.013,0.000
1.5050,15,0,move,-1,1.5050,1.5303,0,0.000,0.000,0.176,-0.264,-0.527,0.791,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-1.725,1.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,2.4,11.30,33.0,0.000,0.000,0.006,0.006,0.006,0.006,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
1.6056,16,0,move,-1,1.6056,1.6207,0,0.000,0.000,0.176,-0.264,-0.967,1.055,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-2.338,1.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,2.4,11.30,33.0,0.000,0.000,0.006,0.006,0.006,0.006,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
1.7052,17,0,move,-1,1.7052,1.7159,0,0.000,0.000,0.176,-0.264,-1.494,1.582,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-3.039,2.236,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,8.4,11.30,32.0,0.000,0.000,0.006,0.006,0.013,0.006,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
1.8052,18,0,move,-1,1.8052,1.8167,0,0.000,0.000,0.176,-0.264,-2.197,2.021,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-3.825,2.814,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,8.4,11.30,31.0,0.000,0.000,0.000,0.000,0.013,0.006,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.006
1.9052,19,0,move,-1,1.9052,1.9172,0,0.000,0.000,0.176,-0.264,-2.812,2.637,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-4.693,3.452,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,8.8,11.30,31.0,0.000,0.000,0.000,0.000,0.019,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.013,0.000
2.0052,20,0,move,-1,2.0052,2.0179,0,0.000,0.000,0.176,-0.264,-3.516,3.164,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-5.639,4.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,9.2,11.30,31.0,0.000,0.000,0.000,0.006,0.013,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.013,0.000
2.1051,21,0,move,-1,2.1051,2.1169,0,0.000,0.000,0.176,-0.264,-4.307,3.867,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-6.661,4.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,9.2,11.30,31.0,0.000,0.000,0.000,0.006,0.013,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.013,0.000
2.2050,22,0,move,-1,2.2050,2.2174,0,0.000,0.000,0.176,-0.264,-5.273,4.570,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-7.754,5.698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,11.2,11.30,31.0,0.000,0.000,0.000,0.006,0.019,0.000,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.006
2.3050,23,0,move,-1,2.3050,2.3152,0,0.000,0.000,0.176,-0.264,-6.328,5.273,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-8.915,6.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,11.2,11.30,31.0,0.000,0.000,0.000,0.006,0.019,0.000,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.006
2.4052,24,0,move,-1,2.4052,2.4165,0,0.000,0.000,0.176,-0.264,-7.383,6.152,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-10.139,7.441,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,11.2,11.30,31.0,0.000,0.000,0.000,0.006,0.013,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.006
2.5052,25,0,move,-1,2.5052,2.5153,0,0.000,0.000,0.176,-0.264,-8.525,6.943,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-11.421,8.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,11.2,11.30,31.0,0.000,0.000,0.000,0.006,0.013,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.006
2.6050,26,0,move,-1,2.6050,2.6160,0,0.000,0.000,0.176,-0.264,-9.668,7.910,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-12.756,9.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,12.0,11.30,31.0,0.000,0.000,0.000,0.006,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
2.7050,27,0,move,-1,2.7050,2.7167,0,0.000,0.000,0.176,-0.264,-10.986,8.789,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-14.141,10.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,12.0,11.30,31.0,0.000,0.000,0.000,0.000,0.019,0.006,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.006
2.8052,28,0,move,-1,2.8052,2.8156,0,0.000,0.000,0.176,-0.264,-12.217,9.756,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-15.570,11.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,12.0,11.30,31.0,0.000,0.000,0.000,0.000,0.019,0.006,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.006
2.9052,29,0,move,-1,2.9052,2.9169,0,0.000,0.000,0.176,-0.264,-13.623,10.811,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-17.038,12.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,12.4,11.30,31.0,0.000,0.000,0.000,0.006,0.019,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
3.0052,30,0,move,-1,3.0052,3.0188,0,0.000,0.000,0.176,-0.264,-15.117,11.953,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-18.539,13.514,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,11.6,11.30,31.0,0.000,0.000,0.000,0.006,0.019,0.006,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.006
3.1052,31,0,move,-1,3.1052,3.1203,0,0.000,0.000,0.176,-0.264,-16.436,12.920,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-20.068,14.603,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.026,12.4,11.30,31.0,0.000,0.000,0.000,0.006,0.026,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.006
3.2052,32,0,move,-1,3.2052,3.2188,0,0.000,0.000,0.176,-0.264,-17.930,13.975,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-21.620,15.703,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.026,12.4,11.30,31.0,0.000,0.000,0.000,0.006,0.026,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.006
3.3051,33,0,move,-1,3.3051,3.3164,0,0.000,0.000,0.176,-0.264,-19.424,15.029,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-23.189,16.807,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,12.0,11.20,31.0,0.000,0.000,0.000,0.000,0.013,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.013,0.000
3.4052,34,0,move,-1,3.4052,3.4180,0,0.000,0.000,0.176,-0.264,-20.918,16.172,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-24.769,17.912,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.026,12.0,11.20,31.0,0.000,0.000,0.000,0.000,0.026,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.013,0.000
3.5051,35,0,move,-1,3.5051,3.5163,0,0.000,0.000,0.176,-0.264,-22.412,17.227,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-26.354,19.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.026,12.0,11.20,31.0,0.000,0.000,0.000,0.000,0.026,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.013,0.000
3.6052,36,0,move,-1,3.6052,3.6174,0,0.000,0.000,0.176,-0.264,-23.994,18.281,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-27.940,20.103,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,12.8,11.30,31.0,0.000,0.000,0.000,0.006,0.013,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.013,0.000
3.7083,37,0,move,-1,3.7083,3.7151,0,0.000,0.000,0.176,-0.264,-25.400,19.336,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-29.519,21.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,12.8,11.30,31.0,0.000,0.000,0.000,0.006,0.013,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.013,0.000
3.8052,38,0,move,-1,3.8052,3.8201,0,0.000,0.000,0.176,-0.264,-27.158,20.566,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-31.087,22.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.033,12.8,11.30,31.0,0.000,0.000,0.000,0.006,0.033,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
3.9140,39,0,move,-1,3.9140,3.9307,0,0.000,0.000,0.176,-0.264,-27.246,21.182,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-32.637,23.276,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,2.4,11.30,32.0,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.006
4.0052,40,0,move,-1,4.0052,4.0199,0,0.000,0.000,0.176,-0.264,-28.301,22.412,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-34.162,24.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,2.4,11.30,32.0,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.006
4.1052,41,0,move,-1,4.1052,4.1174,0,0.000,0.000,0.176,-0.264,-29.883,23.643,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-35.658,25.263,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,13.6,11.30,31.0,0.000,0.000,0.000,0.006,0.019,0.006,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
4.2052,42,0,move,-1,4.2052,4.2112,0,0.000,0.000,0.176,-0.264,-31.025,24.434,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-37.119,26.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,13.6,11.30,31.0,0.000,0.000,0.000,0.006,0.019,0.006,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
4.3052,43,0,move,-1,4.3052,4.3161,0,0.000,0.000,0.176,-0.264,-33.047,25.664,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-38.538,27.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,12.4,11.20,31.0,0.000,0.000,0.000,0.006,0.019,0.006,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000
4.4052,44,0,move,-1,4.4052,4.4187,0,0.000,0.000,0.176,-0.264,-34.629,26.631,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-39.910,27.976,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.033,12.8,11.30,31.0,0.000,0.000,0.006,0.000,0.033,0.006,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.013,0.006
4.5052,45,0,move,-1,4.5052,4.5169,0,0.000,0.000,0.176,-0.264,-34.805,27.158,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-41.228,28.795,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.033,12.8,11.30,31.0,0.000,0.000,0.006,0.000,0.033,0.006,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.013,0.006
4.6052,46,0,move,-1,4.6052,4.6189,0,0.000,0.000,0.176,-0.264,-35.771,28.301,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-42.487,29.567,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.026,12.4,11.30,31.0,0.000,0.000,0.000,0.000,0.026,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000
4.7050,47,0,move,-1,4.7050,4.7229,0,0.000,0.000,0.176,-0.264,-35.859,28.740,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-43.680,30.289,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,8.4,11.30,31.0,0.000,0.000,0.000,0.006,0.019,0.006,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000
4.8052,48,0,move,-1,4.8052,4.8181,0,0.000,0.000,0.176,-0.264,-36.914,29.883,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.176,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,-44.803,30.959,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,8.4,11.30,31.0,0.000,0.000,0.000,0.006,0.019,0.006,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000
