t_s,tick,seg,phase,joint,t_send_s,t_recv_s,overrun,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,cur_a,load_pct,volt,temp_c,cur0_a,cur1_a,cur2_a,cur3_a,cur4_a,cur5_a,cur6_a,cur7_a,cur8_a,cur9_a,cur10_a,cur11_a,cur12_a,cur13_a,cur14_a,cur15_a,cur16_a,cur17_a
0.0098,0,0,move,-1,0.0098,0.0211,0,0.000,0.000,0.176,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,11.30,32.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.1062,1,0,move,-1,0.1062,0.1276,0,0.000,0.000,0.176,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,11.30,32.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.2059,2,0,move,-1,0.2059,0.2166,0,0.000,0.000,0.176,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,11.30,32.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.3059,3,0,move,-1,0.3059,0.3167,0,0.000,0.000,0.176,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,2.4,11.30,32.0,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
0.4057,4,0,move,-1,0.4057,0.4125,0,0.000,0.000,0.176,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,2.4,11.30,32.0,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
0.5059,5,0,move,-1,0.5059,0.5168,0,0.000,0.000,0.176,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,3.2,11.30,29.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.006
0.6059,6,0,move,-1,0.6059,0.6178,0,0.000,0.000,0.176,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,3.2,11.30,29.0,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.000
0.7059,7,0,move,-1,0.7059,0.7197,0,0.000,0.000,0.176,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,3.2,11.30,29.0,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.006
0.8057,8,0,move,-1,0.8057,0.8186,0,0.000,0.000,0.176,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,3.2,11.30,29.0,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.006
0.9057,9,0,move,-1,0.9057,0.9163,0,0.000,0.000,0.176,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,3.2,11.30,29.0,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.000
1.0057,10,0,move,-1,1.0057,1.0644,0,0.000,0.000,0.176,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-0.049,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,3.2,11.30,29.0,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.006
1.1059,11,0,move,-1,1.1059,1.1184,0,0.000,0.000,0.176,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-0.194,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,3.2,11.30,29.0,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.006
1.2059,12,0,move,-1,1.2059,1.2192,0,0.000,0.000,0.176,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-0.435,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,3.2,11.30,29.0,0.000,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.006
1.3231,13,0,move,-1,1.3231,1.3905,0,0.000,-0.088,0.176,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-0.772,0.568,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,4.8,11.30,31.0,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.013,0.006
1.4128,14,0,move,-1,1.4128,1.4196,0,0.000,-0.176,0.264,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-1.202,0.885,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,4.8,11.30,31.0,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.013,0.006
1.5061,15,0,move,-1,1.5061,1.5165,0,0.000,-0.791,0.703,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-1.725,1.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,3.2,11.30,29.0,0.000,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.006
1.6059,16,0,move,-1,1.6059,1.6174,0,0.000,-1.230,1.055,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-2.338,1.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,5.2,11.30,32.0,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.006
1.7059,17,0,move,-1,1.7059,1.7183,0,0.000,-1.846,1.406,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-3.039,2.236,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,6.0,11.30,32.0,0.000,0.006,0.006,0.006,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
1.8057,18,0,move,-1,1.8057,1.8171,0,0.000,-2.461,1.934,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-3.825,2.814,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,6.0,11.30,32.0,0.000,0.006,0.006,0.006,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
1.9059,19,0,move,-1,1.9059,1.9172,0,0.000,-3.076,2.461,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-4.693,3.452,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,6.8,11.30,32.0,0.000,0.006,0.006,0.006,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.006
2.0059,20,0,move,-1,2.0059,2.0165,0,0.000,-3.867,3.076,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-5.639,4.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,6.8,11.30,32.0,0.000,0.006,0.006,0.006,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.006
2.1059,21,0,move,-1,2.1059,2.1178,0,0.000,-4.746,3.691,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-6.661,4.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,7.2,11.30,32.0,0.000,0.013,0.006,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.013,0.006
2.2057,22,0,move,-1,2.2057,2.2211,0,0.000,-5.625,4.307,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-7.754,5.698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,8.0,11.30,32.0,0.000,0.013,0.006,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.006
2.3057,23,0,move,-1,2.3057,2.3180,0,0.000,-6.680,5.098,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-8.915,6.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,8.0,11.30,32.0,0.000,0.013,0.006,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.006
2.4057,24,0,move,-1,2.4057,2.4168,0,0.000,-7.646,5.801,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-10.139,7.441,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,8.0,11.30,32.0,0.000,0.013,0.006,0.006,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
2.5057,25,0,move,-1,2.5057,2.5168,0,0.000,-8.877,6.680,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-11.421,8.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,8.0,11.30,32.0,0.000,0.013,0.006,0.006,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
2.6059,26,0,move,-1,2.6059,2.6162,0,0.000,-10.020,7.559,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-12.756,9.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,9.2,11.30,32.0,0.000,0.013,0.006,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.000
2.7057,27,0,move,-1,2.7057,2.7151,0,0.000,-11.250,8.525,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-14.141,10.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,9.2,11.30,32.0,0.000,0.013,0.006,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.000
2.8058,28,0,move,-1,2.8058,2.8197,0,0.000,-12.656,9.492,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-15.570,11.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,8.8,11.30,32.0,0.000,0.013,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
2.9058,29,0,move,-1,2.9058,2.9163,0,0.000,-13.975,10.459,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-17.038,12.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,8.8,11.30,32.0,0.000,0.013,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
3.0058,30,0,move,-1,3.0058,3.0246,0,0.000,-15.469,11.602,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-18.539,13.514,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,3.2,11.30,29.0,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.000
3.1076,31,0,move,-1,3.1076,3.1503,0,0.000,-17.227,12.920,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-20.068,14.603,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,8.4,11.30,32.0,0.000,0.013,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.013,0.000
3.2061,32,0,move,-1,3.2061,3.2333,0,0.000,-18.281,13.623,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-21.620,15.703,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,8.4,11.30,32.0,0.000,0.013,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.013,0.000
3.3059,33,0,move,-1,3.3059,3.3156,0,0.000,-19.688,14.678,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-23.189,16.807,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,9.6,11.30,32.0,0.000,0.013,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
3.4058,34,0,move,-1,3.4058,3.4155,0,0.000,-21.270,15.820,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-24.769,17.912,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,9.6,11.30,32.0,0.000,0.013,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
3.5058,35,0,move,-1,3.5058,3.5172,0,0.000,-22.764,16.963,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-26.354,19.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,9.6,11.30,32.0,0.000,0.013,0.006,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.006
3.6059,36,0,move,-1,3.6059,3.6161,0,0.000,-24.346,18.018,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-27.940,20.103,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,9.6,11.30,32.0,0.000,0.013,0.006,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.006,0.006
3.7058,37,0,move,-1,3.7058,3.7170,0,0.000,-25.928,19.160,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-29.519,21.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,9.2,11.30,32.0,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000
3.8059,38,0,move,-1,3.8059,3.8158,0,0.000,-27.510,20.215,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-31.087,22.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,9.2,11.30,32.0,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000
3.9059,39,0,move,-1,3.9059,3.9159,0,0.000,-29.004,21.270,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-32.637,23.276,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,9.2,11.30,32.0,0.000,0.013,0.000,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
4.0059,40,0,move,-1,4.0059,4.0177,0,0.000,-30.674,22.412,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-34.162,24.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,10.0,11.30,32.0,0.000,0.019,0.006,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.013,0.000
4.1057,41,0,move,-1,4.1057,4.1162,0,0.000,-32.168,23.379,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-35.658,25.263,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,10.0,11.30,32.0,0.000,0.019,0.006,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.013,0.000
4.2058,42,0,move,-1,4.2058,4.2174,0,0.000,-33.750,24.346,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-37.119,26.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,8.8,11.30,32.0,0.000,0.013,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
4.3058,43,0,move,-1,4.3058,4.3167,0,0.000,-35.244,25.400,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-38.538,27.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,8.8,11.30,32.0,0.000,0.013,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
4.4059,44,0,move,-1,4.4059,4.4152,0,0.000,-36.738,26.279,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-39.910,27.976,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,9.6,11.30,32.0,0.000,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
4.5059,45,0,move,-1,4.5059,4.5150,0,0.000,-38.145,27.246,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-41.228,28.795,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,9.6,11.30,32.0,0.000,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
4.6059,46,0,move,-1,4.6059,4.6160,0,0.000,-39.551,28.125,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-42.487,29.567,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,10.0,11.30,32.0,0.000,0.019,0.000,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000
4.7059,47,0,move,-1,4.7059,4.7188,0,0.000,-40.869,29.004,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-43.680,30.289,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,9.6,11.30,32.0,0.000,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
4.8059,48,0,move,-1,4.8059,4.8185,0,0.000,-40.957,29.268,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-44.803,30.959,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,9.6,11.30,32.0,0.000,0.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
4.9205,49,0,move,-1,4.9205,4.9976,0,0.000,-43.066,30.674,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-45.851,31.576,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.039,13.6,11.30,32.0,0.000,0.039,0.000,0.000,0.000,0.000,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
5.0156,50,0,move,-1,5.0156,5.0210,0,0.000,-43.330,30.850,-0.176,-0.088,0.088,-0.264,-0.088,0.176,0.000,0.000,-0.088,-0.088,0.264,0.000,0.000,0.439,0.176,0.000,-46.816,32.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.039,13.6,11.30,32.0,0.000,0.039,0.000,0.000,0.000,0.000,0.006,0.000,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.006,0.000
